x y
186 9
186 10
186 9
186 11
186 9
186 9
186 9
186 9
186 13
186 9
186 10
186 9
186 9
186 9
186 10
186 9
186 9
186 9
186 10
186 11
186 11
186 10
186 10
186 9
186 10
186 9
186 9
186 9
186 9
186 14
186 9
186 9
186 9
186 10
186 10
186 9
186 10
186 9
186 9
186 10
186 9
186 10
186 9
186 9
186 9
186 9
186 9
186 10
186 15
187 18
187 12
187 10
187 9
187 10
187 9
187 10
187 9
187 9
187 9
187 10
187 9
187 9
187 9
187 10
187 11
187 9
187 9
187 10
187 10
187 9
187 9
187 9
187 9
187 10
187 9
187 9
187 9
187 9
187 11
187 9
187 9
187 10
187 10
187 9
187 9
187 9
187 10
187 10
187 9
187 10
187 10
187 9
187 10
187 11
187 10
187 10
187 10
187 9
187 9
187 9
187 9
187 9
187 9
187 9
187 10
187 9
187 12
187 10
187 9
187 10
187 9
187 9
187 9
187 10
187 9
187 10
187 9
187 9
187 9
187 9
187 9
187 10
187 11
187 10
187 10
187 9
187 9
187 9
187 11
187 12
187 10
187 10
187 9
187 10
187 10
187 9
187 11
187 9
187 9
187 9
187 9
187 9
187 9
187 10
187 9
187 9
187 9
187 9
187 9
187 9
187 10
187 12
187 10
187 9
187 9
187 10
187 9
187 9
187 9
187 9
187 9
187 9
187 10
187 9
187 10
187 11
187 9
187 9
187 9
187 9
187 9
187 10
187 9
187 9
187 9
187 9
187 9
187 10
187 10
187 10
187 10
187 9
187 9
187 9
187 9
187 9
187 10
187 9
187 9
187 9
187 10
187 9
187 9
187 10
187 11
187 9
187 9
187 9
187 10
187 10
187 9
187 9
187 9
187 9
187 9
187 9
187 9
187 10
187 15
188 18
188 10
188 9
188 10
188 9
188 9
188 9
188 9
188 9
188 9
188 9
188 9
188 9
188 9
188 9
188 9
188 9
188 9
188 9
188 10
188 9
188 9
188 10
188 11
188 9
188 9
188 9
188 9
188 9
188 9
188 10
188 9
188 9
188 10
188 10
188 9
188 10
188 9
188 9
188 9
188 9
188 9
188 9
188 9
188 9
188 13
188 16
188 10
188 9
188 9
188 9
188 9
188 9
188 10
188 9
188 9
188 9
188 10
188 9
188 10
188 9
188 10
188 9
188 9
188 9
188 9
188 9
188 10
188 9
188 11
188 9
188 9
188 9
188 9
188 9
188 9
188 9
188 10
188 9
188 9
188 10
188 9
188 9
188 10
188 9
188 9
188 9
188 9
188 9
188 10
188 10
188 15
189 18
189 12
189 10
189 9
189 10
189 10
189 9
189 9
189 10
189 9
189 10
189 10
189 11
189 9
189 9
189 11
189 9
189 11
189 11
189 9
189 10
189 9
189 9
189 11
189 11
189 10
189 10
189 10
189 9
189 9
189 11
189 12
189 9
189 9
189 10
189 13
189 14
189 11
189 10
189 9
189 11
189 10
189 10
189 9
189 10
189 10
189 12
189 10
189 11
189 9
189 9
189 9
189 10
189 10
189 12
189 9
189 10
189 9
189 9
189 10
189 11
189 11
189 12
189 10
189 9
189 10
189 10
189 10
189 9
189 9
189 10
189 12
189 14
189 11
189 10
189 9
189 12
189 12
189 9
189 9
189 10
189 9
189 10
189 10
189 11
189 10
189 9
189 9
189 9
189 10
189 11
189 9
189 12
189 9
189 9
189 10
189 11
189 9
189 10
189 10
189 10
189 9
189 10
189 10
189 9
189 10
189 10
189 15
190 18
190 10
190 9
190 9
190 10
190 9
190 9
190 10
190 9
190 9
190 9
190 10
190 9
190 11
190 12
190 10
190 10
190 10
190 10
190 10
190 10
190 9
190 10
190 10
190 9
190 9
190 10
190 9
190 12
190 9
190 10
190 9
190 9
190 9
190 10
190 10
190 11
190 10
190 10
190 9
190 9
190 10
190 10
190 11
190 9
190 10
190 10
190 9
190 10
190 10
190 10
190 9
190 10
190 10
190 11
190 10
190 10
190 12
190 12
190 10
190 9
190 10
190 9
190 9
190 9
190 9
190 9
190 9
190 10
190 9
190 10
190 15
191 18
191 12
191 10
191 11
191 9
191 10
191 9
191 10
191 9
191 10
191 9
191 10
191 10
191 10
191 9
191 9
191 9
191 9
191 9
191 9
191 9
191 9
191 10
191 10
191 9
191 10
191 9
191 10
191 9
191 9
191 10
191 10
191 9
191 9
191 9
191 9
191 10
191 9
191 9
191 9
191 9
191 9
191 9
191 9
191 9
191 9
191 9
191 10
191 9
191 9
191 10
191 9
191 9
191 9
191 9
191 9
191 10
191 10
191 9
191 9
191 10
191 9
191 9
191 10
191 10
191 9
191 11
191 10
191 9
191 9
191 9
191 9
191 9
191 9
191 9
191 9
191 10
191 9
191 10
191 10
191 10
191 9
191 10
191 10
191 9
191 9
191 9
191 10
191 10
191 9
191 9
191 9
191 9
191 9
191 11
191 12
191 9
191 9
191 9
191 9
191 9
191 10
191 12
191 9
191 9
191 9
191 10
191 9
191 9
191 10
191 9
191 9
191 9
191 9
191 9
191 9
191 10
191 9
191 9
191 9
191 9
191 9
191 9
191 11
191 9
191 9
191 10
191 10
191 10
191 9
191 9
191 9
191 9
191 11
191 10
191 9
191 9
191 9
191 9
191 9
191 10
191 9
191 9
191 9
191 9
191 9
191 10
191 9
191 9
191 9
191 9
191 10
191 9
191 9
191 9
191 9
191 9
191 10
191 9
191 9
191 9
191 10
191 9
191 9
191 10
191 10
191 9
191 9
191 10
191 9
191 9
191 9
191 9
191 9
191 10
191 9
191 9
191 9
191 9
191 10
191 9
191 9
191 9
191 9
191 9
191 9
191 10
191 10
191 10
191 15
192 18
192 9
192 10
192 9
192 10
192 11
192 9
192 11
192 12
192 9
192 12
192 9
192 10
192 10
192 9
192 12
192 14
192 9
192 10
192 10
192 10
192 14
192 9
192 11
192 12
192 9
192 11
192 9
192 10
192 10
192 9
192 13
192 16
192 9
192 10
192 10
192 10
192 11
192 9
192 11
192 12
192 9
192 13
192 9
192 11
192 10
192 9
192 12
192 14
192 9
192 10
192 9
192 10
192 13
192 9
192 11
192 12
192 9
192 11
192 9
192 10
192 10
192 9
192 15
193 18
193 12
193 10
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 10
193 9
193 10
193 9
193 9
193 9
193 9
193 9
193 10
193 9
193 9
193 9
193 9
193 9
193 11
193 9
193 10
193 10
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 10
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 11
193 10
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 10
193 9
193 9
193 10
193 11
193 9
193 10
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 10
193 10
193 10
193 9
193 9
193 10
193 10
193 9
193 9
193 9
193 10
193 9
193 9
193 10
193 9
193 9
193 10
193 11
193 12
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 10
193 10
193 10
193 9
193 9
193 10
193 9
193 9
193 9
193 9
193 9
193 10
193 9
193 9
193 9
193 9
193 9
193 10
193 9
193 9
193 9
193 10
193 10
193 9
193 9
193 9
193 10
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 10
193 9
193 9
193 9
193 9
193 10
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 10
193 9
193 9
193 9
193 9
193 10
193 9
193 9
193 8
193 9
193 10
193 10
193 9
193 9
193 10
193 9
193 10
193 9
193 9
193 9
193 9
193 10
193 9
193 10
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 9
193 11
193 15
194 18
194 10
194 9
194 10
194 9
194 9
194 10
194 10
194 9
194 9
194 9
194 9
194 9
194 10
194 10
194 9
194 9
194 10
194 9
194 9
194 10
194 9
194 10
194 9
194 10
194 9
194 9
194 9
194 9
194 10
194 10
194 9
194 10
194 9
194 10
194 10
194 9
194 10
194 9
194 9
194 9
194 10
194 9
194 10
194 9
194 9
194 9
194 10
194 11
194 9
194 9
194 9
194 10
194 9
194 10
194 9
194 9
194 10
194 10
194 9
194 9
194 10
194 9
194 9
194 9
194 9
194 9
194 9
194 10
194 10
194 9
194 10
194 9
194 10
194 9
194 9
194 9
194 10
194 9
194 9
194 9
194 10
194 9
194 9
194 9
194 9
194 9
194 9
194 9
194 10
194 9
194 9
194 9
194 9
194 9
194 15
195 18
195 12
195 10
195 10
195 10
195 9
195 12
195 11
195 9
195 9
195 9
195 9
195 10
195 9
195 11
195 10
195 10
195 10
195 11
195 9
195 9
195 10
195 10
195 10
195 10
195 11
195 9
195 9
195 11
195 11
195 9
195 12
195 10
195 9
195 9
195 10
195 10
195 10
195 12
195 12
195 9
195 10
195 10
195 10
195 9
195 11
195 9
195 11
195 12
195 9
195 10
195 10
195 9
195 10
195 10
195 9
195 12
195 12
195 10
195 10
195 10
195 9
195 10
195 9
195 14
195 9
195 10
195 11
195 10
195 9
195 10
195 9
195 10
195 9
195 10
195 10
195 9
195 12
195 10
195 10
195 10
195 10
195 10
195 9
195 9
195 9
195 10
195 9
195 10
195 12
195 9
195 10
195 10
195 9
195 10
195 15
196 18
196 10
196 9
196 9
196 9
196 9
196 10
196 9
196 9
196 9
196 10
196 11
196 12
196 9
196 10
196 10
196 9
196 10
196 10
196 10
196 9
196 9
196 9
196 11
196 12
196 9
196 9
196 9
196 10
196 10
196 10
196 10
196 9
196 10
196 9
196 11
196 12
196 9
196 10
196 9
196 9
196 13
196 16
196 9
196 9
196 9
196 9
196 11
196 12
196 9
196 9
196 9
196 9
196 10
196 10
196 9
196 10
196 9
196 9
196 11
196 12
196 9
196 10
196 9
196 9
196 10
196 10
196 9
196 9
196 9
196 10
196 11
196 12
196 10
196 9
196 10
196 10
196 10
196 10
196 9
196 9
196 10
196 9
196 15
197 18
197 12
197 10
197 9
197 9
197 10
197 9
197 10
197 11
197 10
197 9
197 9
197 9
197 11
197 9
197 9
197 9
197 9
197 9
197 9
197 10
197 10
197 9
197 9
197 9
197 9
197 9
197 10
197 10
197 9
197 9
197 9
197 10
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 10
197 10
197 9
197 10
197 9
197 10
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 10
197 9
197 9
197 10
197 9
197 9
197 9
197 9
197 9
197 10
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 10
197 9
197 9
197 9
197 9
197 9
197 10
197 11
197 11
197 9
197 10
197 9
197 10
197 10
197 9
197 10
197 9
197 10
197 9
197 9
197 9
197 9
197 10
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 10
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 10
197 9
197 9
197 9
197 10
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 10
197 9
197 10
197 9
197 9
197 10
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 10
197 10
197 9
197 9
197 10
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 9
197 11
197 15
198 18
198 10
198 9
198 9
198 10
198 11
198 12
198 9
198 9
198 9
198 10
198 11
198 9
198 11
198 9
198 10
198 10
198 9
198 9
198 13
198 14
198 10
198 11
198 9
198 10
198 9
198 12
198 11
198 10
198 10
198 10
198 9
198 10
198 12
198 9
198 10
198 10
198 10
198 11
198 12
198 14
198 9
198 9
198 11
198 11
198 9
198 12
198 9
198 10
198 11
198 9
198 9
198 9
198 11
198 10
198 11
198 9
198 9
198 9
198 15
199 17
199 12
199 10
199 10
199 10
199 10
199 10
199 10
199 9
199 11
199 9
199 10
199 9
199 9
199 9
199 9
199 9
199 9
199 9
199 11
199 10
199 9
199 9
199 9
199 10
199 10
199 9
199 10
199 9
199 9
199 10
199 9
199 9
199 9
199 9
199 9
199 9
199 9
199 9
199 10
199 9
199 9
199 9
199 9
199 10
199 9
199 9
199 9
199 9
199 10
199 9
199 9
199 9
199 10
199 9
199 9
199 9
199 9
199 9
199 9
199 10
199 11
199 9
199 9
199 9
199 10
199 10
199 9
199 9
199 9
199 9
199 9
199 9
199 9
199 9
199 10
199 9
199 9
199 9
199 10
199 9
199 9
199 9
199 9
199 9
199 9
199 9
199 10
199 10
199 10
199 9
199 11
199 10
199 10
199 9
199 9
199 10
199 10
199 11
199 12
199 9
199 9
199 10
199 9
199 9
199 10
199 10
199 10
199 9
199 9
199 9
199 9
199 9
199 10
199 9
199 9
199 9
199 9
199 9
199 9
199 10
199 9
199 9
199 9
199 9
199 10
199 10
199 9
199 9
199 9
199 10
199 10
199 10
199 9
199 9
199 9
199 10
199 11
199 10
199 9
199 10
199 9
199 9
199 9
199 9
199 9
199 9
199 9
199 9
199 10
199 10
199 10
199 9
199 9
199 9
199 9
199 9
199 9
199 9
199 9
199 10
199 9
199 10
199 9
199 10
199 9
199 9
199 9
199 10
199 9
199 9
199 9
199 9
199 10
199 9
199 9
199 9
199 9
199 10
199 10
199 10
199 9
199 9
199 10
199 9
199 9
199 9
199 9
199 10
199 9
199 10
199 9
199 9
199 10
199 9
199 9
199 10
199 15
200 18
200 10
200 10
200 10
200 10
200 9
200 10
200 10
200 11
200 9
200 9
200 10
200 10
200 10
200 9
200 11
200 12
200 9
200 9
200 12
200 14
200 9
200 11
200 10
200 11
200 10
200 10
200 10
200 10
200 10
200 9
200 11
200 12
200 9
200 9
200 10
200 10
200 10
200 10
200 13
200 16
200 10
200 10
200 10
200 10
200 9
200 9
200 11
200 12
200 9
200 10
200 10
200 10
200 9
200 10
200 10
200 11
200 10
200 9
200 12
200 14
200 9
200 10
200 11
200 12
200 9
200 9
200 10
200 10
200 9
200 9
200 10
200 11
200 9
200 10
200 10
200 10
200 10
200 9
200 15
